X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [°/s];X [s];ACC: GYRO.Y 3 [°/s];X [s];ACC: GYRO.Z 3 [°/s]
0.319344828;-2.90379E-05;0.319344828;0.000301961;4.6305;0.1953125;4.6305;0.763671875;4.6305;0.542480469;4.6305;-2.073170662;4.6305;8.292682648;4.6305;1.829268336
0.319810345;-1.82956E-05;0.319810345;0.000540978;4.63725;0.190429688;4.63725;0.765625;4.63725;0.549804688;4.63725;-2.134146452;4.63725;8.048780441;4.63725;1.890243888
0.320275862;-1.02388E-05;0.320275862;0.00060325;4.644;0.188964844;4.644;0.774902344;4.644;0.549804688;4.644;-2.378048897;4.644;7.743902683;4.644;2.195122004
0.320741379;-1.05745E-05;0.320741379;0.000539971;4.65075;0.1875;4.65075;0.77734375;4.65075;0.548828125;4.65075;-3.048780441;4.65075;7.98780489;4.65075;2.073170662
0.321206897;-1.79599E-05;0.321206897;0.000510765;4.6575;0.190917969;4.6575;0.778808594;4.6575;0.546875;4.6575;-3.780487776;4.6575;7.5;4.6575;1.951219559
0.321672414;-2.03098E-05;0.321672414;0.000528725;4.66425;0.194824219;4.66425;0.772949219;4.66425;0.551757813;4.66425;-3.658536673;4.66425;7.560975552;4.66425;2.378048897
0.322137931;-1.25887E-05;0.322137931;0.000528222;4.671;0.191894531;4.671;0.764160156;4.671;0.544921875;4.671;-3.292682886;4.671;7.439024448;4.671;2.560975552
0.322603448;-3.69268E-06;0.322603448;0.000329152;4.67775;0.192382813;4.67775;0.760742188;4.67775;0.544921875;4.67775;-3.231707335;4.67775;7.378048897;4.67775;2.439024448
0.323068966;-3.86053E-06;0.323068966;0.000291554;4.6845;0.191894531;4.6845;0.76171875;4.6845;0.546386719;4.6845;-3.109756231;4.6845;7.256097794;4.6845;2.256097555
0.323534483;-7.55322E-06;0.323534483;0.00084445;4.69125;0.193847656;4.69125;0.761230469;4.69125;0.546386719;4.69125;-3.292682886;4.69125;6.829268456;4.69125;2.5
0.324;-5.87472E-06;0.324;0.001397345;4.698;0.192382813;4.698;0.764648438;4.698;0.541992188;4.698;-3.536585331;4.698;6.768292904;4.698;2.5
0.324465517;1.84634E-06;0.324465517;0.001663386;4.70475;0.194824219;4.70475;0.770507813;4.70475;0.538085938;4.70475;-3.353658676;4.70475;7.01219511;4.70475;2.5
0.324931034;1.02388E-05;0.324931034;0.001786419;4.7115;0.191894531;4.7115;0.770996094;4.7115;0.539550781;4.7115;-3.353658676;4.7115;7.01219511;4.7115;2.256097555
0.325396552;1.42672E-05;0.325396552;0.001673625;4.71825;0.198242188;4.71825;0.763671875;4.71825;0.54296875;4.71825;-3.597561121;4.71825;7.439024448;4.71825;2.378048897
0.325862069;1.49386E-05;0.325862069;0.001070375;4.725;0.199707031;4.725;0.762695313;4.725;0.541503906;4.725;-3.963414669;4.725;7.804878235;4.725;2.317073107
0.326327586;1.49386E-05;0.326327586;-0.000191852;4.73175;0.195800781;4.73175;0.760253906;4.73175;0.535644531;4.73175;-4.390244007;4.73175;8.10975647;4.73175;2.804877996
0.326793103;1.66171E-05;0.326793103;-0.001477577;4.7385;0.197265625;4.7385;0.76171875;4.7385;0.532714844;4.7385;-5.182927132;4.7385;8.048780441;4.7385;2.98780489
0.327258621;1.93027E-05;0.327258621;-0.002034836;4.74525;0.196289063;4.74525;0.760742188;4.74525;0.533203125;4.74525;-5.243902683;4.74525;7.682927132;4.74525;3.231707335
0.327724138;2.26596E-05;0.327724138;-0.001961654;4.752;0.189941406;4.752;0.753417969;4.752;0.537597656;4.752;-4.634146214;4.752;7.195122242;4.752;3.292682886
0.328189655;2.65202E-05;0.328189655;-0.001675303;4.75875;0.1875;4.75875;0.750488281;4.75875;0.538574219;4.75875;-4.146341324;4.75875;6.768292904;4.75875;3.048780441
0.328655172;2.90379E-05;0.328655172;-0.00160145;4.7655;0.189453125;4.7655;0.744628906;4.7655;0.534667969;4.7655;-4.329268456;4.7655;6.463414669;4.7655;2.926829338
0.32912069;3.13878E-05;0.32912069;-0.001787762;4.77225;0.191894531;4.77225;0.744140625;4.77225;0.534179688;4.77225;-4.817073345;4.77225;7.01219511;4.77225;3.170731783
0.329586207;3.54162E-05;0.329586207;-0.001853559;4.779;0.1875;4.779;0.737304688;4.779;0.539550781;4.779;-4.939024448;4.779;7.439024448;4.779;2.926829338
0.330051724;4.0116E-05;0.330051724;-0.001095552;4.78575;0.182617188;4.78575;0.739257813;4.78575;0.54296875;4.78575;-4.634146214;4.78575;7.62195158;4.78575;2.926829338
0.330517241;4.48157E-05;0.330517241;0.000383703;4.7925;0.182617188;4.7925;0.738769531;4.7925;0.538574219;4.7925;-4.573170662;4.7925;8.048780441;4.7925;2.804877996
0.330982759;4.68299E-05;0.330982759;0.001919356;4.79925;0.184082031;4.79925;0.736328125;4.79925;0.538085938;4.79925;-4.817073345;4.79925;7.865853786;4.79925;2.743902445
0.331448276;4.80049E-05;0.331448276;0.003356817;4.806;0.187011719;4.806;0.73828125;4.806;0.540039063;4.806;-4.878048897;4.806;7.62195158;4.806;2.865853786
0.331913793;5.01869E-05;0.331913793;0.004721767;4.81275;0.188476563;4.81275;0.741210938;4.81275;0.537109375;4.81275;-4.939024448;4.81275;7.560975552;4.81275;2.682926893
0.33237931;5.28725E-05;0.33237931;0.00547306;4.8195;0.185546875;4.8195;0.737304688;4.8195;0.537109375;4.8195;-4.268292904;4.8195;7.317073345;4.8195;2.560975552
0.332844828;5.65652E-05;0.332844828;0.005479103;4.82625;0.186523438;4.82625;0.732421875;4.82625;0.533691406;4.82625;-3.536585331;4.82625;6.951219559;4.82625;2.926829338
0.333310345;6.05936E-05;0.333310345;0.005479774;4.833;0.185058594;4.833;0.729003906;4.833;0.53125;4.833;-3.170731783;4.833;7.01219511;4.833;3.292682886
0.333775862;6.32792E-05;0.333775862;0.005479774;4.83975;0.185058594;4.83975;0.726074219;4.83975;0.529296875;4.83975;-3.048780441;4.83975;6.890244007;4.83975;3.170731783
0.334241379;6.49577E-05;0.334241379;0.00426186;4.8465;0.192382813;4.8465;0.724121094;4.8465;0.527832031;4.8465;-3.292682886;4.8465;6.524390221;4.8465;3.048780441
0.334706897;6.29435E-05;0.334706897;0.002321523;4.85325;0.196777344;4.85325;0.731445313;4.85325;0.52734375;4.85325;-3.963414669;4.85325;6.341463566;4.85325;3.109756231
0.335172414;5.69009E-05;0.335172414;0.001209018;4.86;0.192871094;4.86;0.740234375;4.86;0.525878906;4.86;-4.207317352;4.86;6.646341801;4.86;3.170731783
0.335637931;5.05226E-05;0.335637931;0.000461418;4.86675;0.190429688;4.86675;0.745117188;4.86675;0.526855469;4.86675;-4.51219511;4.86675;7.439024448;4.86675;3.170731783
0.336103448;4.17945E-05;0.336103448;-0.00017406;4.8735;0.188476563;4.8735;0.741210938;4.8735;0.526855469;4.8735;-3.841463566;4.8735;7.743902683;4.8735;2.804877996
0.336568966;3.47448E-05;0.336568966;-0.000829007;4.88025;0.185546875;4.88025;0.739257813;4.88025;0.530761719;4.88025;-2.439024448;4.88025;7.5;4.88025;2.5
0.337034483;3.07164E-05;0.337034483;-0.001454749;4.887;0.189941406;4.887;0.726074219;4.887;0.528320313;4.887;-1.585365891;4.887;7.13414669;4.887;2.317073107
0.3375;2.83665E-05;0.3375;-0.00196434;4.89375;0.190429688;4.89375;0.723144531;4.89375;0.528320313;4.89375;-1.646341443;4.89375;7.317073345;4.89375;2.256097555
0.337965517;2.80308E-05;0.337965517;-0.002326558;4.9005;0.190917969;4.9005;0.725097656;4.9005;0.525390625;4.9005;-2.560975552;4.9005;8.048780441;4.9005;2.134146452
0.338431034;2.90379E-05;0.338431034;-0.002576318;4.90725;0.19140625;4.90725;0.723632813;4.90725;0.529785156;4.90725;-2.804877996;4.90725;8.170731544;4.90725;1.951219559
0.338896552;2.40024E-05;0.338896552;-0.002785626;4.914;0.193847656;4.914;0.721191406;4.914;0.533691406;4.914;-2.134146452;4.914;7.926829338;4.914;2.01219511
0.339362069;1.19173E-05;0.339362069;-0.002989395;4.92075;0.192871094;4.92075;0.720214844;4.92075;0.537597656;4.92075;-1.524390221;4.92075;7.682927132;4.92075;2.134146452
0.339827586;8.39246E-07;0.339827586;-0.00313106;4.9275;0.19140625;4.9275;0.72265625;4.9275;0.536621094;4.9275;-1.646341443;4.9275;7.439024448;4.9275;2.256097555
0.340293103;-7.21752E-06;0.340293103;-0.003238483;4.93425;0.189453125;4.93425;0.721191406;4.93425;0.541015625;4.93425;-1.585365891;4.93425;7.195122242;4.93425;2.195122004
0.340758621;-1.46029E-05;0.340758621;-0.003493278;4.941;0.1875;4.941;0.725097656;4.941;0.544921875;4.941;-1.524390221;4.941;7.317073345;4.941;2.195122004
0.341224138;-1.8967E-05;0.341224138;-0.003908705;4.94775;0.189941406;4.94775;0.729492188;4.94775;0.545410156;4.94775;-1.341463447;4.94775;7.865853786;4.94775;1.646341443
0.341689655;-2.23239E-05;0.341689655;-0.004240375;4.9545;0.187011719;4.9545;0.733886719;4.9545;0.54296875;4.9545;-1.280487776;4.9545;7.98780489;4.9545;1.646341443
0.342155172;-2.23239E-05;0.342155172;-0.004316915;4.96125;0.190429688;4.96125;0.734863281;4.96125;0.539550781;4.96125;-1.036585331;4.96125;7.317073345;4.96125;1.890243888
0.34262069;-1.69528E-05;0.34262069;-0.004180285;4.968;0.192382813;4.968;0.729003906;4.968;0.538085938;4.968;-0.975609779;4.968;7.317073345;4.968;2.134146452
0.343086207;-1.05745E-05;0.343086207;-0.003927169;4.97475;0.193359375;4.97475;0.725585938;4.97475;0.536132813;4.97475;-0.853658557;4.97475;7.195122242;4.97475;2.01219511
0.343551724;-6.04257E-06;0.343551724;-0.003638804;4.9815;0.193359375;4.9815;0.725097656;4.9815;0.536621094;4.9815;-0.365853667;4.9815;7.01219511;4.9815;1.951219559
0.344017241;-2.85344E-06;0.344017241;-0.00339559;4.98825;0.196777344;4.98825;0.73046875;4.98825;0.537597656;4.98825;-0.182926834;4.98825;7.01219511;4.98825;2.134146452
0.344482759;-2.34989E-06;0.344482759;-0.003215991;4.995;0.195800781;4.995;0.736328125;4.995;0.538085938;4.995;-0.121951222;4.995;6.890244007;4.995;1.951219559
0.344948276;-4.19623E-06;0.344948276;-0.003079194;5.00175;0.200195313;5.00175;0.741699219;5.00175;0.539550781;5.00175;0.060975611;5.00175;6.280488014;5.00175;2.01219511
0.345413793;-8.22461E-06;0.345413793;-0.002949951;5.0085;0.198730469;5.0085;0.742675781;5.0085;0.541992188;5.0085;0.304878056;5.0085;6.219512463;5.0085;2.073170662
0.34587931;-9.9031E-06;0.34587931;-0.002781766;5.01525;0.200683594;5.01525;0.740722656;5.01525;0.545898438;5.01525;0.731707335;5.01525;6.158536911;5.01525;1.768292665
0.346344828;-1.02388E-05;0.346344828;-0.002588403;5.022;0.19921875;5.022;0.735351563;5.022;0.548339844;5.022;1.036585331;5.022;6.890244007;5.022;1.585365891
0.346810345;-1.24208E-05;0.346810345;-0.002428778;5.02875;0.194824219;5.02875;0.736816406;5.02875;0.544433594;5.02875;0.548780501;5.02875;7.926829338;5.02875;1.280487776
0.347275862;-1.86313E-05;0.347275862;-0.002290974;5.0355;0.192382813;5.0355;0.729003906;5.0355;0.544433594;5.0355;0.243902445;5.0355;8.536585808;5.0355;1.219512224
0.347741379;-2.36667E-05;0.347741379;-0.002125475;5.04225;0.1953125;5.04225;0.7265625;5.04225;0.55078125;5.04225;0.304878056;5.04225;7.926829338;5.04225;1.341463447
0.348206897;-2.43381E-05;0.348206897;-0.001929259;5.049;0.1953125;5.049;0.729980469;5.049;0.55078125;5.049;0.304878056;5.049;7.62195158;5.049;1.463414669
0.348672414;-1.8967E-05;0.348672414;-0.001708873;5.05575;0.193847656;5.05575;0.734375;5.05575;0.550292969;5.05575;0.060975611;5.05575;7.926829338;5.05575;1.585365891
0.349137931;-1.19173E-05;0.349137931;-0.001480934;5.0625;0.194824219;5.0625;0.738769531;5.0625;0.547851563;5.0625;-0.609756112;5.0625;8.231707573;5.0625;1.768292665
0.349603448;-8.56031E-06;0.349603448;-0.001263065;5.06925;0.190917969;5.06925;0.73828125;5.06925;0.549316406;5.06925;-0.792682946;5.06925;8.231707573;5.06925;1.646341443
0.350068966;-8.56031E-06;0.350068966;-0.001053254;5.076;0.191894531;5.076;0.740722656;5.076;0.548828125;5.076;-0.548780501;5.076;8.048780441;5.076;1.829268336
0.350534483;-6.88182E-06;0.350534483;-0.000862242;5.08275;0.19140625;5.08275;0.739257813;5.08275;0.544921875;5.08275;-0.48780489;5.08275;7.98780489;5.08275;1.951219559
0.351;-1.67849E-07;0.351;-0.000751461;5.0895;0.189941406;5.0895;0.740722656;5.0895;0.546875;5.0895;-0.365853667;5.0895;7.560975552;5.0895;2.073170662
0.351465517;8.05676E-06;0.351465517;-0.000794095;5.09625;0.190429688;5.09625;0.741210938;5.09625;0.547363281;5.09625;-0.609756112;5.09625;7.560975552;5.09625;2.073170662
0.351931034;1.37636E-05;0.351931034;-0.000859052;5.103;0.195800781;5.103;0.73828125;5.103;0.543945313;5.103;-0.48780489;5.103;7.256097794;5.103;1.768292665
0.352396552;1.69528E-05;0.352396552;-0.00077966;5.10975;0.199707031;5.10975;0.738769531;5.10975;0.543457031;5.10975;-0.426829278;5.10975;6.707317352;5.10975;1.768292665
0.352862069;1.62814E-05;0.352862069;-0.000601404;5.1165;0.19921875;5.1165;0.741210938;5.1165;0.549804688;5.1165;-0.182926834;5.1165;6.707317352;5.1165;1.768292665
0.353327586;1.17494E-05;0.353327586;-0.000421805;5.12325;0.196289063;5.12325;0.735351563;5.12325;0.555664063;5.12325;0.060975611;5.12325;6.402439117;5.12325;2.073170662
0.353793103;7.38537E-06;0.353793103;-0.000270069;5.13;0.192382813;5.13;0.731445313;5.13;0.5546875;5.13;0.243902445;5.13;6.524390221;5.13;2.256097555
0.354258621;6.88182E-06;0.354258621;-0.000108598;5.13675;0.191894531;5.13675;0.734863281;5.13675;0.555175781;5.13675;0.304878056;5.13675;6.890244007;5.13675;2.5
0.354724138;7.88891E-06;0.354724138;6.22721E-05;5.1435;0.194335938;5.1435;0.740234375;5.1435;0.557617188;5.1435;0.121951222;5.1435;7.682927132;5.1435;2.073170662
0.355189655;7.88891E-06;0.355189655;0.000186984;5.15025;0.199707031;5.15025;0.736816406;5.15025;0.557617188;5.15025;0.121951222;5.15025;7.682927132;5.15025;2.01219511
0.355655172;8.39246E-06;0.355655172;0.000267384;5.157;0.201660156;5.157;0.729492188;5.157;0.557617188;5.157;-0.060975611;5.157;7.073170662;5.157;2.134146452
0.35612069;9.73526E-06;0.35612069;0.0003832;5.16375;0.200683594;5.16375;0.729980469;5.16375;0.560546875;5.16375;-0.121951222;5.16375;7.195122242;5.16375;2.195122004
0.356586207;1.12459E-05;0.356586207;0.000556588;5.1705;0.193359375;5.1705;0.733886719;5.1705;0.560058594;5.1705;-0.731707335;5.1705;6.646341801;5.1705;2.073170662
0.357051724;1.46029E-05;0.357051724;0.000715206;5.17725;0.193847656;5.17725;0.741699219;5.17725;0.556152344;5.17725;-1.219512224;5.17725;6.463414669;5.17725;2.134146452
0.357517241;1.99741E-05;0.357517241;0.000826154;5.184;0.193847656;5.184;0.7421875;5.184;0.553222656;5.184;-0.670731723;5.184;6.463414669;5.184;1.890243888
0.357982759;2.51774E-05;0.357982759;0.00090605;5.19075;0.192382813;5.19075;0.741210938;5.19075;0.558105469;5.19075;-0.121951222;5.19075;6.463414669;5.19075;1.890243888
0.358448276;2.73594E-05;0.358448276;0.000990143;5.1975;0.194824219;5.1975;0.7421875;5.1975;0.55859375;5.1975;-0.121951222;5.1975;6.768292904;5.1975;1.890243888
0.358913793;2.87022E-05;0.358913793;0.001063157;5.20425;0.196289063;5.20425;0.738769531;5.20425;0.553710938;5.20425;-0.121951222;5.20425;6.646341801;5.20425;1.951219559
0.35937931;2.70237E-05;0.35937931;0.001079942;5.211;0.198242188;5.211;0.73828125;5.211;0.555175781;5.211;-0.060975611;5.211;6.646341801;5.211;1.707317114
0.359844828;2.1149E-05;0.359844828;0.001012634;5.21775;0.203613281;5.21775;0.741699219;5.21775;0.556640625;5.21775;-0.060975611;5.21775;7.195122242;5.21775;1.463414669
0.360310345;1.35958E-05;0.360310345;0.00092871;5.2245;0.198242188;5.2245;0.745605469;5.2245;0.551269531;5.2245;-0.243902445;5.2245;7.5;5.2245;1.280487776
0.360775862;4.53193E-06;0.360775862;0.00092871;5.23125;0.196777344;5.23125;0.73828125;5.23125;0.55078125;5.23125;-0.060975611;5.23125;7.62195158;5.23125;1.158536553
0.361241379;-4.36408E-06;0.361241379;0.000999374;5.238;0.195800781;5.238;0.734375;5.238;0.548828125;5.238;0.060975611;5.238;7.926829338;5.238;1.036585331
0.361706897;-8.56031E-06;0.361706897;0.001055268;5.24475;0.197753906;5.24475;0.731445313;5.24475;0.544921875;5.24475;0.365853667;5.24475;7.62195158;5.24475;1.341463447
0.362172414;-7.21752E-06;0.362172414;0.001074739;5.2515;0.198730469;5.2515;0.723144531;5.2515;0.544433594;5.2515;1.036585331;5.2515;7.317073345;5.2515;1.585365891
0.362637931;-5.53903E-06;0.362637931;0.001108644;5.25825;0.194824219;5.25825;0.728027344;5.25825;0.545410156;5.25825;0.853658557;5.25825;7.560975552;5.25825;2.01219511
0.363103448;-6.21042E-06;0.363103448;0.001167056;5.265;0.19140625;5.265;0.732421875;5.265;0.545898438;5.265;0.731707335;5.265;8.292682648;5.265;2.01219511
0.363568966;-8.89601E-06;0.363568966;0.001222446;5.27175;0.187988281;5.27175;0.731933594;5.27175;0.547363281;5.27175;1.097561002;5.27175;8.231707573;5.27175;1.707317114
0.364034483;-6.88182E-06;0.364034483;0.001259037;5.2785;0.184570313;5.2785;0.733886719;5.2785;0.552734375;5.2785;1.951219559;5.2785;8.048780441;5.2785;1.585365891
0.3645;2.85344E-06;0.3645;0.001281193;5.28525;0.187011719;5.28525;0.734375;5.28525;0.553222656;5.28525;2.01219511;5.28525;7.682927132;5.28525;1.463414669
0.364965517;1.37636E-05;0.364965517;0.001288914;5.292;0.1875;5.292;0.729492188;5.292;0.544433594;5.292;1.402438998;5.292;7.743902683;5.292;1.341463447
0.365431034;1.59457E-05;0.365431034;0.00128455;5.29875;0.185058594;5.29875;0.724609375;5.29875;0.544921875;5.29875;1.219512224;5.29875;7.743902683;5.29875;1.280487776
0.365896552;7.55322E-06;0.365896552;0.001270115;5.3055;0.184082031;5.3055;0.723632813;5.3055;0.543945313;5.3055;1.219512224;5.3055;7.743902683;5.3055;1.280487776
0.366362069;-5.53903E-06;0.366362069;0.001239231;5.31225;0.184082031;5.31225;0.721679688;5.31225;0.543945313;5.31225;1.036585331;5.31225;7.682927132;5.31225;1.219512224
0.366827586;-1.561E-05;0.366827586;0.001209354;5.319;0.1796875;5.319;0.72265625;5.319;0.54296875;5.319;0.853658557;5.319;7.256097794;5.319;1.463414669
0.367293103;-2.09812E-05;0.367293103;0.001223117;5.32575;0.18359375;5.32575;0.718261719;5.32575;0.54296875;5.32575;0.670731723;5.32575;7.01219511;5.32575;1.768292665
0.367758621;-2.1149E-05;0.367758621;0.001271961;5.3325;0.187988281;5.3325;0.717285156;5.3325;0.54296875;5.3325;0.975609779;5.3325;6.707317352;5.3325;1.829268336
0.368224138;-1.66171E-05;0.368224138;0.001316106;5.33925;0.194335938;5.33925;0.715332031;5.33925;0.5390625;5.33925;0.792682946;5.33925;6.646341801;5.33925;1.463414669
0.368689655;-9.9031E-06;0.368689655;0.001356054;5.346;0.193359375;5.346;0.720214844;5.346;0.537109375;5.346;1.219512224;5.346;6.646341801;5.346;1.402438998
0.369155172;-2.51774E-06;0.369155172;0.001396002;5.35275;0.191894531;5.35275;0.723144531;5.35275;0.536621094;5.35275;1.036585331;5.35275;6.768292904;5.35275;1.402438998
0.36962069;6.21042E-06;0.36962069;0.001402884;5.3595;0.189453125;5.3595;0.731445313;5.3595;0.538574219;5.3595;0.975609779;5.3595;6.402439117;5.3595;1.707317114
0.370086207;1.52743E-05;0.370086207;0.001362768;5.36625;0.190429688;5.36625;0.729980469;5.36625;0.53515625;5.36625;0.853658557;5.36625;6.585365772;5.36625;2.01219511
0.370551724;2.24918E-05;0.370551724;0.001343633;5.373;0.185058594;5.373;0.729492188;5.373;0.530761719;5.373;0.914634168;5.373;7.01219511;5.373;1.768292665
0.371017241;2.73594E-05;0.371017241;0.001379553;5.37975;0.183105469;5.37975;0.727050781;5.37975;0.527832031;5.37975;1.646341443;5.37975;7.439024448;5.37975;1.402438998
0.371482759;2.98772E-05;0.371482759;0.001426551;5.3865;0.18359375;5.3865;0.7265625;5.3865;0.528320313;5.3865;2.378048897;5.3865;7.317073345;5.3865;1.463414669
0.371948276;3.07164E-05;0.371948276;0.001402716;5.39325;0.185058594;5.39325;0.718261719;5.39325;0.533203125;5.39325;3.109756231;5.39325;7.743902683;5.39325;1.524390221
0.372413793;2.93736E-05;0.372413793;0.001332555;5.4;0.1875;5.4;0.71484375;5.4;0.537597656;5.4;3.170731783;5.4;7.804878235;5.4;1.402438998
0.37287931;2.6688E-05;0.37287931;0.001347997;5.40675;0.187011719;5.40675;0.712890625;5.40675;0.538085938;5.40675;2.560975552;5.40675;7.743902683;5.40675;1.280487776
0.373344828;2.70237E-05;0.373344828;0.001425879;5.4135;0.190429688;5.4135;0.720214844;5.4135;0.538085938;5.4135;2.317073107;5.4135;7.804878235;5.4135;1.097561002
0.373810345;2.93736E-05;0.373810345;0.001464149;5.42025;0.190429688;5.42025;0.728515625;5.42025;0.540039063;5.42025;2.256097555;5.42025;7.804878235;5.42025;0.914634168
0.374275862;3.30663E-05;0.374275862;0.001547738;5.427;0.188964844;5.427;0.729492188;5.427;0.54296875;5.427;2.621951342;5.427;7.317073345;5.427;0.792682946
0.374741379;3.59197E-05;0.374741379;0.001711894;5.43375;0.184570313;5.43375;0.72265625;5.43375;0.544433594;5.43375;3.292682886;5.43375;6.829268456;5.43375;0.914634168
0.375206897;3.50805E-05;0.375206897;0.001845838;5.4405;0.186523438;5.4405;0.722167969;5.4405;0.541992188;5.4405;3.658536673;5.4405;6.890244007;5.4405;0.853658557
0.375672414;3.0045E-05;0.375672414;0.001874037;5.44725;0.185058594;5.44725;0.721191406;5.44725;0.541503906;5.44725;3.536585331;5.44725;6.829268456;5.44725;0.853658557
0.376137931;2.90379E-05;0.376137931;0.001746807;5.454;0.185546875;5.454;0.72265625;5.454;0.543457031;5.454;3.475609779;5.454;6.585365772;5.454;0.975609779
0.376603448;3.27306E-05;0.376603448;0.001581308;5.46075;0.185058594;5.46075;0.722167969;5.46075;0.542480469;5.46075;3.292682886;5.46075;6.341463566;5.46075;1.341463447
0.377068966;3.27306E-05;0.377068966;0.001529274;5.4675;0.188476563;5.4675;0.728027344;5.4675;0.545898438;5.4675;3.536585331;5.4675;6.219512463;5.4675;1.402438998
